MatchID,Date,SourceYear,ATP,Location,Tournament,Series,Court,Surface,Round,Best of,Player1,Player2,Player1Rank,Player2Rank,Player1Points,Player2Points,Player1B365Odds,Player2B365Odds,Player1PSOdds,Player2PSOdds,Player1MaxOdds,Player2MaxOdds,Player1AvgOdds,Player2AvgOdds,Player1Won
1575,2015-07-10,2015,39,London,Wimbledon,Grand Slam,Outdoor,Grass,Semifinals,5.0,Djokovic N.,Gasquet R.,1.0,20.0,13845.0,1610.0,1.06,10.0,1.07,11.5,1.1,13.0,1.07,9.37,1
1576,2015-07-10,2015,39,London,Wimbledon,Grand Slam,Outdoor,Grass,Semifinals,5.0,Murray A.,Federer R.,3.0,2.0,7450.0,9665.0,1.9,1.9,1.95,1.99,2.0,2.05,1.88,1.96,0
1577,2015-07-12,2015,39,London,Wimbledon,Grand Slam,Outdoor,Grass,The Final,5.0,Federer R.,Djokovic N.,2.0,1.0,9665.0,13845.0,2.0,1.83,2.04,1.91,2.1,2.0,1.96,1.91,0
1578,2015-07-13,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Krajicek A.,Donaldson J.,125.0,166.0,434.0,308.0,2.75,1.4,2.94,1.45,2.94,1.53,2.7,1.44,0
1579,2015-07-13,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Menendez-Maceiras A.,Falla A.,114.0,122.0,477.0,448.0,3.4,1.3,3.55,1.34,3.6,1.34,3.37,1.31,0
1580,2015-07-13,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Rubin N.,Ito T.,700.0,116.0,34.0,467.0,2.75,1.4,2.89,1.46,3.1,1.48,2.8,1.41,0
1581,2015-07-13,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Johnson S.,Berrer M.,49.0,128.0,905.0,421.0,1.33,3.25,1.33,3.62,1.36,3.7,1.31,3.36,1
1582,2015-07-13,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Karlovic I.,Marchenko I.,24.0,105.0,1450.0,499.0,1.2,4.33,1.21,4.91,1.21,5.15,1.19,4.58,1
1583,2015-07-13,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Smith J.P.,Tomic B.,156.0,25.0,329.0,1400.0,4.5,1.18,5.86,1.17,5.86,1.18,4.94,1.16,1
1584,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Bossel A.,Brown D.,282.0,80.0,168.0,614.0,5.5,1.14,5.78,1.17,5.78,1.18,5.2,1.15,0
1585,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Smyczek T.,Hernych J.,75.0,237.0,676.0,203.0,2.0,1.72,2.01,1.88,2.25,1.88,2.05,1.74,0
1586,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Jaziri M.,Pavic A.,85.0,660.0,594.0,39.0,1.83,1.83,1.96,1.93,2.0,1.95,1.87,1.89,1
1587,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Desein N.,Lacko L.,170.0,93.0,296.0,548.0,4.5,1.18,5.0,1.21,5.0,1.21,4.53,1.19,0
1588,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Querrey S.,Ebden M.,36.0,135.0,1140.0,402.0,1.3,3.4,1.38,3.31,1.38,3.75,1.32,3.27,1
1589,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Ram R.,Isner J.,161.0,18.0,320.0,1890.0,5.5,1.14,6.1,1.16,6.25,1.18,5.37,1.14,1
1590,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Roger-Vasselin E.,Kavcic B.,152.0,130.0,338.0,413.0,1.28,3.5,1.32,3.69,1.32,3.78,1.29,3.47,1
1591,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Sock J.,Stepanek R.,39.0,230.0,1090.0,207.0,1.36,3.0,1.39,3.23,1.41,3.3,1.37,2.96,1
1592,2015-07-14,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Harrison R.,Sugita Y.,127.0,144.0,422.0,362.0,1.57,2.25,1.69,2.28,1.71,2.65,1.59,2.32,0
1593,2015-07-15,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Hernych J.,Falla A.,237.0,122.0,203.0,448.0,2.25,1.57,2.3,1.69,2.45,1.69,2.31,1.58,1
1594,2015-07-15,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Johnson S.,Ito T.,49.0,116.0,905.0,467.0,1.25,3.75,1.27,4.2,1.29,4.2,1.25,3.78,0
1595,2015-07-15,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Jaziri M.,Karlovic I.,85.0,24.0,594.0,1450.0,5.5,1.14,5.88,1.17,6.0,1.19,5.12,1.15,0
1596,2015-07-15,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,1st Round,3.0,Mannarino A.,Haas T.,35.0,525.0,1150.0,65.0,1.61,2.2,1.62,2.43,1.74,2.43,1.68,2.14,1
1597,2015-07-15,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Mannarino A.,Roger-Vasselin E.,35.0,152.0,1150.0,338.0,1.53,2.37,1.61,2.49,1.65,2.49,1.58,2.36,1
1598,2015-07-15,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Sugita Y.,Ram R.,144.0,161.0,362.0,320.0,2.62,1.44,2.88,1.48,2.95,1.5,2.68,1.45,0
1599,2015-07-15,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Smith J.P.,Donaldson J.,156.0,166.0,329.0,308.0,1.83,1.83,2.09,1.83,2.09,1.95,1.91,1.85,1
1600,2015-07-15,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Lacko L.,Sock J.,93.0,39.0,548.0,1090.0,4.5,1.18,5.0,1.21,5.0,1.25,4.27,1.21,0
1601,2015-07-16,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,2nd Round,3.0,Brown D.,Querrey S.,80.0,36.0,614.0,1140.0,3.0,1.36,3.28,1.39,3.28,1.45,2.93,1.38,1
1602,2015-07-16,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,Quarterfinals,3.0,Mannarino A.,Ram R.,35.0,161.0,1150.0,320.0,1.61,2.2,1.69,2.32,1.71,2.38,1.63,2.23,0
1603,2015-07-16,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,Quarterfinals,3.0,Ito T.,Smith J.P.,116.0,156.0,467.0,329.0,1.9,1.8,2.15,1.8,2.15,1.93,1.96,1.81,0
1604,2015-07-17,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,Quarterfinals,3.0,Karlovic I.,Brown D.,24.0,80.0,1450.0,614.0,1.44,2.62,1.5,2.83,1.55,2.83,1.49,2.56,1
1605,2015-07-18,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,Semifinals,3.0,Karlovic I.,Sock J.,24.0,39.0,1450.0,1090.0,1.57,2.37,1.68,2.34,1.68,2.5,1.59,2.33,1
1606,2015-07-18,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,Semifinals,3.0,Smith J.P.,Ram R.,156.0,161.0,329.0,320.0,2.5,1.53,2.65,1.56,2.68,1.57,2.46,1.53,0
1607,2015-07-19,2015,40,Newport,Hall of Fame Championships,ATP250,Outdoor,Grass,The Final,3.0,Ram R.,Karlovic I.,161.0,24.0,320.0,1450.0,3.5,1.3,2.72,1.33,3.9,1.35,3.43,1.3,1
1608,2015-07-20,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Lindell C.,Souza J.,177.0,88.0,273.0,566.0,2.62,1.44,2.73,1.51,2.75,1.53,2.63,1.46,1
1609,2015-07-20,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Paire B.,Eriksson M.,62.0,536.0,776.0,62.0,1.12,6.0,1.15,6.29,1.15,6.29,1.13,5.75,1
1610,2015-07-20,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Sugita Y.,Barrientos N.,152.0,293.0,337.0,161.0,1.33,3.25,1.38,3.27,1.44,3.27,1.36,3.06,1
1611,2015-07-20,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Delic M.,Bedene A.,326.0,70.0,140.0,717.0,5.5,1.14,6.85,1.13,6.85,1.16,5.54,1.13,0
1612,2015-07-20,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Vesely J.,Fognini F.,44.0,32.0,945.0,1160.0,2.2,1.61,2.2,1.74,2.38,1.74,2.22,1.64,0
1613,2015-07-21,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Almagro N.,Verdasco F.,138.0,38.0,380.0,1080.0,2.0,1.72,2.02,1.87,2.1,1.87,1.97,1.8,1
1614,2015-07-21,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Ymer E.,Bellucci T.,133.0,41.0,412.0,1065.0,2.75,1.4,3.05,1.43,3.1,1.44,2.89,1.4,0
1615,2015-07-21,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Darcis S.,Gimeno-Traver D.,67.0,69.0,731.0,727.0,2.75,1.4,2.73,1.51,2.75,1.52,2.61,1.47,1
1616,2015-07-21,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Gulbis E.,Ilhan M.,81.0,77.0,610.0,657.0,1.3,3.4,1.4,3.18,1.4,3.4,1.34,3.18,1
1617,2015-07-21,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Arnaboldi A.,Janowicz J.,165.0,48.0,304.0,895.0,3.0,1.36,3.1,1.41,3.15,1.43,2.93,1.38,0
1618,2015-07-21,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Chardy J.,Mathieu P.H.,43.0,121.0,950.0,445.0,1.5,2.5,1.58,2.51,1.6,2.55,1.54,2.41,0
1619,2015-07-21,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Ramos-Vinolas A.,Vanni L.,57.0,141.0,823.0,379.0,1.2,4.33,1.19,5.32,1.25,5.5,1.19,4.54,1
1620,2015-07-21,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Zverev A.,Reister J.,123.0,926.0,439.0,15.0,1.5,2.5,1.66,2.34,1.66,2.65,1.54,2.43,1
1621,2015-07-21,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Marchenko I.,Demoliner M.,106.0,1184.0,499.0,6.0,1.14,5.5,1.17,5.85,1.18,5.85,1.15,5.19,0
1622,2015-07-21,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Ebden M.,Ito T.,131.0,105.0,414.0,504.0,1.5,2.5,1.58,2.52,1.59,2.67,1.54,2.43,0
1623,2015-07-21,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Jaziri M.,Krajicek A.,82.0,126.0,606.0,427.0,1.72,2.0,1.94,1.94,1.94,2.1,1.8,1.97,1
1624,2015-07-21,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Menendez-Maceiras A.,Gonzalez A.,116.0,115.0,470.0,470.0,1.72,2.0,1.8,2.11,1.83,2.11,1.79,1.98,1
1625,2015-07-21,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Millman J.,Sarkissian A.,97.0,204.0,531.0,234.0,1.36,3.0,1.36,3.37,1.4,3.75,1.35,3.13,0
1626,2015-07-21,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Stepanek R.,Roger-Vasselin E.,369.0,149.0,117.0,358.0,2.1,1.66,2.07,1.83,2.25,1.84,2.03,1.75,1
1627,2015-07-21,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Coric B.,Granollers M.,36.0,71.0,1109.0,715.0,1.44,2.62,1.57,2.55,1.57,2.7,1.49,2.55,1
1628,2015-07-21,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Dzumhur D.,Rosol L.,100.0,54.0,524.0,857.0,2.62,1.44,2.9,1.46,3.0,1.5,2.71,1.44,1
1629,2015-07-21,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Haider-Maurer A.,Fabbiano T.,61.0,209.0,785.0,226.0,1.53,2.37,1.63,2.42,1.63,2.78,1.56,2.38,1
1630,2015-07-21,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Klizan M.,Carreno-Busta P.,37.0,56.0,1100.0,825.0,2.0,1.72,1.97,1.92,2.08,1.92,1.93,1.83,1
1631,2015-07-21,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Giraldo S.,Kohlschreiber P.,59.0,42.0,790.0,1025.0,2.75,1.4,3.27,1.38,3.3,1.43,2.96,1.38,0
1632,2015-07-21,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Trevisan M.,Lorenzi P.,462.0,85.0,61.0,586.0,3.75,1.25,4.02,1.28,4.1,1.3,3.72,1.26,0
1633,2015-07-21,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Androic T.,Sousa J.,363.0,51.0,119.0,881.0,7.0,1.1,7.46,1.12,7.25,1.17,6.12,1.11,0
1634,2015-07-21,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Youzhny M.,Trinker B.,90.0,417.0,560.0,96.0,1.28,3.5,1.34,3.5,1.36,3.75,1.3,3.4,0
1635,2015-07-22,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,2nd Round,3.0,Bellucci T.,Lindell C.,41.0,177.0,1065.0,273.0,1.11,6.5,1.12,7.55,1.14,7.55,1.11,6.36,1
1636,2015-07-22,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Delbonis F.,Dutra Silva R.,68.0,545.0,727.0,60.0,1.33,3.25,1.37,3.35,1.38,3.5,1.33,3.23,1
1637,2015-07-22,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,1st Round,3.0,Schwartzman D.,Istomin D.,66.0,73.0,745.0,700.0,1.4,2.75,1.5,2.76,1.63,2.8,1.49,2.56,0
1638,2015-07-22,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,2nd Round,3.0,Zverev A.,Monaco J.,123.0,27.0,439.0,1215.0,2.75,1.4,2.9,1.47,2.9,1.5,2.68,1.45,1
1639,2015-07-22,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Ward J.,Berrer M.,93.0,129.0,551.0,421.0,2.5,1.5,2.52,1.58,2.68,1.58,2.44,1.53,0
1640,2015-07-22,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Riba P.,Galan D.E.,261.0,607.0,180.0,48.0,1.57,2.25,1.63,2.4,1.67,2.5,1.59,2.3,0
1641,2015-07-22,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Groth S.,Pella G.,64.0,104.0,765.0,510.0,1.4,2.75,1.4,3.2,1.42,3.27,1.37,3.0,1
1642,2015-07-22,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Ram R.,Falla A.,86.0,120.0,570.0,448.0,3.25,1.33,3.18,1.4,3.4,1.4,3.09,1.35,1
1643,2015-07-22,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,2nd Round,3.0,Fognini F.,Dzumhur D.,32.0,100.0,1160.0,524.0,1.25,3.75,1.31,3.86,1.31,3.9,1.27,3.66,1
1644,2015-07-22,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Kavcic B.,Rublev A.,132.0,190.0,413.0,247.0,2.0,1.72,2.24,1.71,2.24,1.83,2.08,1.72,1
1645,2015-07-22,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,1st Round,3.0,Lajovic D.,Djere L.,119.0,175.0,450.0,277.0,1.4,2.75,1.46,2.9,1.5,2.9,1.44,2.71,1
1646,2015-07-22,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,2nd Round,3.0,Sousa J.,Seppi A.,51.0,24.0,881.0,1355.0,2.2,1.61,2.24,1.74,2.25,1.75,2.15,1.68,1
1647,2015-07-23,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,2nd Round,3.0,Delbonis F.,Cuevas P.,68.0,25.0,727.0,1297.0,2.5,1.5,2.37,1.66,2.5,1.66,2.42,1.54,0
1648,2015-07-23,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,2nd Round,3.0,Janowicz J.,Darcis S.,48.0,67.0,895.0,731.0,1.61,2.2,1.7,2.29,1.71,2.3,1.64,2.2,0
1649,2015-07-23,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,2nd Round,3.0,Almagro N.,Istomin D.,138.0,73.0,380.0,700.0,1.36,3.0,1.5,2.8,1.5,3.1,1.41,2.81,0
1650,2015-07-23,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,2nd Round,3.0,Mathieu P.H.,Gulbis E.,121.0,81.0,445.0,610.0,2.1,1.66,2.09,1.83,2.1,1.83,2.03,1.76,1
1651,2015-07-23,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,2nd Round,3.0,Paire B.,Goffin D.,62.0,14.0,776.0,2180.0,4.33,1.2,4.63,1.24,4.63,1.27,4.13,1.22,1
1652,2015-07-23,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,2nd Round,3.0,Robredo T.,Ramos-Vinolas A.,21.0,57.0,1540.0,823.0,2.0,1.72,2.07,1.85,2.15,1.85,2.05,1.75,1
1653,2015-07-23,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,2nd Round,3.0,Berrer M.,Demoliner M.,129.0,1184.0,421.0,6.0,1.18,4.5,1.25,4.46,1.25,5.09,1.21,4.3,1
1654,2015-07-23,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,2nd Round,3.0,Sugita Y.,Estrella Burgos V.,152.0,49.0,337.0,886.0,2.37,1.53,2.25,1.72,2.74,1.72,2.34,1.58,0
1655,2015-07-23,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,1st Round,3.0,Gomez A.,Baghdatis M.,698.0,45.0,34.0,925.0,10.0,1.06,10.15,1.07,10.15,1.08,8.72,1.06,1
1656,2015-07-23,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,2nd Round,3.0,Jaziri M.,Sarkissian A.,82.0,204.0,606.0,234.0,1.5,2.5,1.52,2.73,1.55,2.75,1.48,2.6,1
1657,2015-07-23,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,2nd Round,3.0,Galan D.E.,Karlovic I.,607.0,23.0,48.0,1450.0,10.0,1.06,11.51,1.07,11.51,1.08,9.2,1.06,0
1658,2015-07-23,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,2nd Round,3.0,Mannarino A.,Ram R.,33.0,86.0,1150.0,570.0,1.4,2.75,1.4,3.22,1.47,3.22,1.42,2.79,1
1659,2015-07-23,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,2nd Round,3.0,Stepanek R.,Groth S.,369.0,64.0,117.0,765.0,2.0,1.72,2.13,1.8,2.13,1.9,1.93,1.82,1
1660,2015-07-23,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,2nd Round,3.0,Bautista R.,Kavcic B.,22.0,132.0,1475.0,413.0,1.1,7.0,1.1,8.66,1.12,8.66,1.09,6.83,1
1661,2015-07-23,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,2nd Round,3.0,Bedene A.,Coric B.,70.0,36.0,717.0,1109.0,2.1,1.66,2.17,1.78,2.3,1.78,2.19,1.65,0
1662,2015-07-23,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,2nd Round,3.0,Klizan M.,Haider-Maurer A.,37.0,61.0,1100.0,785.0,1.36,3.0,1.42,3.12,1.42,3.13,1.38,2.94,0
1663,2015-07-23,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,2nd Round,3.0,Kohlschreiber P.,Lorenzi P.,42.0,85.0,1025.0,586.0,1.11,6.5,1.12,7.55,1.15,7.55,1.11,6.23,1
1664,2015-07-23,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,2nd Round,3.0,Trinker B.,Monfils G.,417.0,17.0,96.0,1930.0,11.0,1.05,12.02,1.06,12.02,1.08,9.53,1.05,0
1665,2015-07-24,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,Quarterfinals,3.0,Darcis S.,Cuevas P.,67.0,25.0,731.0,1297.0,3.5,1.28,3.97,1.3,3.97,1.34,3.48,1.3,0
1666,2015-07-24,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,Quarterfinals,3.0,Istomin D.,Paire B.,73.0,62.0,700.0,776.0,1.61,2.2,1.69,2.33,1.73,2.33,1.67,2.17,0
1667,2015-07-24,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,Quarterfinals,3.0,Robredo T.,Mathieu P.H.,21.0,121.0,1540.0,445.0,1.5,2.5,1.58,2.59,1.58,2.65,1.53,2.47,1
1668,2015-07-24,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,Quarterfinals,3.0,Zverev A.,Bellucci T.,123.0,41.0,439.0,1065.0,2.75,1.4,2.99,1.46,3.05,1.46,2.86,1.4,1
1669,2015-07-24,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,2nd Round,3.0,Gomez A.,Ito T.,698.0,105.0,34.0,504.0,5.0,1.16,5.38,1.19,5.38,1.21,4.67,1.18,0
1670,2015-07-24,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,Quarterfinals,3.0,Karlovic I.,Stepanek R.,23.0,369.0,1450.0,117.0,1.44,2.62,1.56,2.65,1.58,2.65,1.51,2.52,1
1671,2015-07-24,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,Quarterfinals,3.0,Jaziri M.,Mannarino A.,82.0,33.0,606.0,1150.0,3.75,1.25,4.23,1.28,4.23,1.3,3.72,1.26,0
1672,2015-07-24,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,2nd Round,3.0,Menendez-Maceiras A.,Tomic B.,116.0,29.0,470.0,1195.0,4.5,1.18,4.65,1.24,4.75,1.24,4.34,1.2,0
1673,2015-07-24,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,Quarterfinals,3.0,Bautista R.,Coric B.,22.0,36.0,1475.0,1109.0,1.4,2.75,1.44,3.09,1.45,3.09,1.41,2.83,1
1674,2015-07-24,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,Quarterfinals,3.0,Kohlschreiber P.,Monfils G.,42.0,17.0,1025.0,1930.0,2.37,1.53,2.46,1.63,2.55,1.63,2.34,1.58,0
1675,2015-07-24,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,Quarterfinals,3.0,Fognini F.,Sousa J.,32.0,51.0,1160.0,881.0,1.57,2.25,1.63,2.47,1.63,2.48,1.58,2.34,0
1676,2015-07-25,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,Semifinals,3.0,Cuevas P.,Paire B.,25.0,62.0,1297.0,776.0,1.4,3.0,1.4,3.28,1.45,3.28,1.39,2.92,0
1677,2015-07-25,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,Semifinals,3.0,Robredo T.,Zverev A.,21.0,123.0,1540.0,439.0,1.44,2.75,1.44,3.08,1.45,3.08,1.41,2.85,1
1678,2015-07-25,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,Quarterfinals,3.0,Estrella Burgos V.,Berrer M.,49.0,129.0,886.0,421.0,1.83,1.83,2.03,1.9,2.03,1.9,1.93,1.84,0
1679,2015-07-25,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,Semifinals,3.0,Karlovic I.,Mannarino A.,23.0,33.0,1450.0,1150.0,1.53,2.5,1.6,2.54,1.61,2.55,1.54,2.44,0
1680,2015-07-25,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,Semifinals,3.0,Berrer M.,Tomic B.,129.0,29.0,421.0,1195.0,3.4,1.33,4.14,1.28,4.14,1.36,3.49,1.3,0
1681,2015-07-25,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,Quarterfinals,3.0,Ito T.,Tomic B.,105.0,29.0,504.0,1195.0,3.4,1.3,4.47,1.26,4.47,1.3,3.81,1.26,0
1682,2015-07-25,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,Semifinals,3.0,Bautista R.,Sousa J.,22.0,51.0,1475.0,881.0,1.33,3.4,1.34,3.67,1.35,3.69,1.32,3.33,0
1683,2015-07-25,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,Semifinals,3.0,Thiem D.,Monfils G.,26.0,17.0,1235.0,1930.0,3.25,1.36,3.23,1.41,3.26,1.43,3.01,1.37,1
1684,2015-07-26,2015,41,Bastad,SkiStar Swedish Open,ATP250,Outdoor,Clay,The Final,3.0,Paire B.,Robredo T.,62.0,21.0,776.0,1540.0,2.62,1.5,2.84,1.5,2.84,1.55,2.59,1.49,1
1685,2015-07-26,2015,42,Bogota,Claro Open Colombia,ATP250,Outdoor,Clay,The Final,3.0,Tomic B.,Mannarino A.,29.0,33.0,1195.0,1150.0,1.66,2.2,1.74,2.25,1.77,2.25,1.7,2.12,1
1686,2015-07-26,2015,43,Umag,Konzum Croatia Open,ATP250,Outdoor,Clay,The Final,3.0,Sousa J.,Thiem D.,51.0,26.0,881.0,1235.0,2.37,1.57,2.32,1.7,2.4,1.71,2.29,1.61,0
1687,2015-07-27,2015,44,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,3.0,Jaziri M.,Lu Y.H.,77.0,76.0,641.0,649.0,3.0,1.36,3.35,1.37,3.4,1.44,3.09,1.35,0
1688,2015-07-27,2015,44,Atlanta,BB&T Atlanta Open,ATP250,Outdoor,Hard,1st Round,3.0,Dolgopolov O.,Soeda G.,74.0,114.0,670.0,480.0,1.14,5.5,1.14,6.49,1.2,6.49,1.15,5.14,0
